,PASSION,Doctor,Lawyer,Teacher,Engineer,Accountant,Nurse,Police,Architect,Dentist,Pharmacist,Max_Similarity_Column
477,arkhitekt,29.4174202707276,33.96831102433788,64.71502289294341,34.668762264076825,39.22322702763682,24.806946917841692,22.64554068289192,69.23076923076924,55.47001962252291,56.04485383178051,Architect
478,poLICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
479,dentstst,35.35533905932737,10.206207261596576,41.66666666666667,31.25,47.14045207910317,44.721359549995796,10.206207261596576,48.53626716970755,91.66666666666666,36.08439182435161,Dentist
480,pOlIcE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
481,dentitsts,34.29971702850176,9.901475429766744,40.42260417272217,36.38034375544994,45.73295603800236,43.386091563731235,19.80295085953349,53.813823519705004,97.0142500145332,42.0084025208403,Dentist
482,ARCKITECT,49.029033784546,33.96831102433788,73.96002616336389,34.668762264076825,65.37204504606136,24.806946917841692,45.29108136578384,92.30769230769232,55.47001962252291,64.05126152203486,Architect
483,accoUNtANT,50.0,19.245008972987527,47.14045207910317,23.570226039551585,100.00000000000003,31.622776601683793,28.86751345948129,65.37204504606136,47.14045207910317,54.433105395181734,Accountant
484,architet,44.721359549995796,38.72983346207417,84.32740427115678,39.52847075210474,59.6284793999944,28.284271247461895,38.72983346207417,96.47638212377322,63.245553203367585,73.02967433402215,Architect
485,DENTITSS,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
486,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
487,DENTITST,37.79644730092272,10.91089451179962,44.5435403187374,40.08918628686366,50.39526306789697,35.85685828003181,21.82178902359924,59.29994533288811,97.99578870122228,38.57583749052298,Dentist
488,ENGENEER,7.5377836144440895,43.51941398892446,63.960214906683134,95.9403223600247,20.10075630518424,66.74238124719145,34.81553119113957,29.56561979945413,42.640143271122085,6.154574548966636,Engineer
489,engeeneer,6.350006350009525,43.994134506406,65.85527740981748,94.29278356405682,16.93335026669207,64.2575463121999,36.66177875533833,29.88812888320308,41.90790380624748,5.184758473652128,Engineer
490,PolICe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
491,archtitekt,44.194173824159215,30.618621784789728,75.0,31.25,58.92556509887896,22.360679774997898,30.618621784789728,90.13878188659974,66.66666666666666,64.9519052838329,Architect
492,TEACHER,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
493,engnir,12.499999999999996,28.86751345948129,35.35533905932737,88.38834764831843,33.33333333333333,63.245553203367585,28.86751345948129,29.4174202707276,47.14045207910316,20.41241452319315,Engineer
494,DOCTURE,80.1783725737273,30.860669992418384,62.9940788348712,37.79644730092272,53.45224838248488,50.70925528371099,46.29100498862757,62.897090203315095,50.395263067896956,32.73268353539886,Doctor
495,TeaCHeR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
496,enginere,8.838834764831843,40.824829046386306,58.333333333333336,100.0,23.570226039551585,67.08203932499369,40.824829046386306,34.668762264076825,50.0,14.433756729740645,Engineer
497,DOKTAER,66.8153104781061,46.29100498862757,62.9940788348712,37.79644730092272,44.5435403187374,33.80617018914066,30.860669992418384,52.41424183609592,50.395263067896956,43.64357804719848,Doctor
498,nusqe,0.0,18.257418583505537,29.8142396999972,55.90169943749474,31.622776601683793,79.99999999999999,18.257418583505537,12.403473458920846,44.721359549995796,12.909944487358056,Nurse
499,tEACHer,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
500,nurqe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
501,enjinnier,8.111071056538126,28.09757434745082,38.235955645093625,86.03090020146065,32.44428422615251,61.55870112510924,37.46343246326776,31.81423814878889,53.53033790313106,19.867985355975655,Engineer
502,DOKtR,79.05694150420948,18.257418583505537,29.8142396999972,11.180339887498949,31.622776601683793,19.999999999999996,18.257418583505537,37.210420376762535,44.721359549995796,25.81988897471611,Doctor
503,nurge,15.811388300841896,36.51483716701107,44.721359549995796,78.26237921249263,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
504,DocTaR,86.60254037844388,33.333333333333336,54.433105395181734,10.206207261596576,67.35753140545636,18.257418583505537,33.333333333333336,67.93662204867576,40.824829046386306,58.92556509887896,Doctor
505,pOlICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
506,LAwyEr,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
507,dentits,35.35533905932737,13.608276348795433,44.44444444444444,50.0,47.14045207910317,44.721359549995796,27.216552697590867,55.47001962252291,100.0,38.490017945975055,Dentist
508,Enjinnir,8.838834764831843,20.412414523193153,25.0,75.0,35.35533905932738,55.90169943749474,30.618621784789728,27.735009811261456,50.0,21.65063509461097,Engineer
509,TeaCheR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
510,DOKTR,79.05694150420948,18.257418583505537,29.8142396999972,11.180339887498949,31.622776601683793,19.999999999999996,18.257418583505537,37.210420376762535,44.721359549995796,25.81988897471611,Doctor
511,LAWYRE,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
512,Engnieer,8.838834764831843,40.824829046386306,58.333333333333336,100.0,23.570226039551585,67.08203932499369,40.824829046386306,34.668762264076825,50.0,14.433756729740645,Engineer
513,teACHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
514,Engeneir,8.838834764831843,40.824829046386306,58.333333333333336,100.0,23.570226039551585,67.08203932499369,40.824829046386306,34.668762264076825,50.0,14.433756729740645,Engineer
515,docter,86.60254037844388,33.333333333333336,68.04138174397718,40.824829046386306,48.11252243246882,36.51483716701107,50.000000000000014,67.93662204867576,54.433105395181734,35.35533905932738,Doctor
516,lAWYR,15.811388300841896,91.28709291752769,29.8142396999972,11.180339887498949,21.081851067789195,19.999999999999996,18.257418583505537,24.806946917841692,0.0,38.72983346207417,Lawyer
517,daktor,72.16878364870323,33.333333333333336,40.824829046386306,10.206207261596576,48.11252243246882,18.257418583505537,16.666666666666668,45.29108136578384,40.824829046386306,47.14045207910317,Doctor
518,engeinear,8.57492925712544,49.50737714883372,64.67616667635546,97.01425001453319,34.29971702850177,65.07913734559685,39.60590171906698,40.36036763977875,48.5071250072666,28.0056016805602,Engineer
519,laWYer,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
520,PoLiCe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
521,enjinear,10.206207261596575,47.14045207910317,57.735026918962575,86.60254037844388,40.824829046386306,64.54972243679028,35.35533905932738,40.03203845127179,48.112522432468815,33.333333333333336,Engineer
522,dentitss,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
523,Enginieer,8.111071056538126,37.46343246326776,53.53033790313106,97.50168689498874,21.629522817435006,61.55870112510924,46.8292905790847,38.17708577854667,53.53033790313106,19.867985355975655,Engineer
524,denistt,35.35533905932737,13.608276348795433,44.44444444444444,50.0,47.14045207910317,44.721359549995796,27.216552697590867,55.47001962252291,100.0,38.490017945975055,Dentist
525,POLiCE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
526,POLiCE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
527,nurte,31.622776601683793,36.51483716701107,59.6284793999944,67.08203932499369,52.70462766947299,79.99999999999999,18.257418583505537,49.613893835683385,59.6284793999944,25.81988897471611,Nurse
528,Enginiar,10.206207261596575,35.35533905932738,38.490017945975055,79.38566201357354,40.824829046386306,51.63977794943222,35.35533905932738,40.03203845127179,48.112522432468815,41.66666666666667,Engineer
529,PoLIce,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
530,phramacist,30.618621784789724,35.35533905932738,57.735026918962575,14.433756729740645,54.433105395181734,25.81988897471611,35.35533905932738,72.05766921228923,38.490017945975055,100.00000000000003,Pharmacist
531,DNTIST,37.49999999999999,0.0,23.57022603955158,26.51650429449553,50.0,31.622776601683793,14.433756729740645,49.029033784546,94.28090415820633,40.8248290463863,Dentist
532,pharmasict,30.618621784789724,35.35533905932738,57.735026918962575,14.433756729740645,54.433105395181734,25.81988897471611,35.35533905932738,72.05766921228923,38.490017945975055,100.00000000000003,Pharmacist
533,tEaChEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
534,doctore,94.28090415820633,27.216552697590867,55.55555555555556,33.33333333333333,47.14045207910317,29.8142396999972,54.433105395181734,55.47001962252291,44.44444444444444,28.867513459481287,Doctor
535,DOKTAAR,58.92556509887895,40.824829046386306,44.44444444444444,8.333333333333332,54.997194092287025,14.9071198499986,13.608276348795433,46.22501635210243,33.33333333333333,57.735026918962575,Doctor
536,laWYE,0.0,91.28709291752769,44.721359549995796,33.54101966249684,21.081851067789195,19.999999999999996,36.51483716701107,24.806946917841692,14.9071198499986,25.81988897471611,Lawyer
537,TeaCHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
538,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
539,poLiCe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
540,denttist,37.79644730092272,10.91089451179962,44.5435403187374,40.08918628686366,50.39526306789697,35.85685828003181,21.82178902359924,59.29994533288811,97.99578870122228,38.57583749052298,Dentist
541,enginner,8.838834764831843,30.618621784789728,41.66666666666667,93.75,35.35533905932738,67.08203932499369,30.618621784789728,27.735009811261456,50.0,14.433756729740645,Engineer
542,docteer,70.71067811865474,40.824829046386306,77.77777777777779,58.333333333333336,39.28371006591931,44.721359549995796,54.433105395181734,64.71502289294341,55.55555555555556,28.867513459481287,Teacher
543,PoLICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
544,enjineeer,7.372097807744857,42.56282653793744,62.554324217122435,93.83148632568366,19.658927487319623,65.27533657682196,42.56282653793744,34.69889591797442,48.65336327998411,12.038585308576923,Engineer
545,DAKTER,43.30127018922194,50.000000000000014,68.04138174397718,40.824829046386306,38.490017945975055,36.51483716701107,16.666666666666668,56.61385170722979,54.433105395181734,47.14045207910317,Teacher
546,engeenear,7.372097807744857,51.07539184552492,69.5048046856916,93.83148632568366,29.48839123097943,65.27533657682196,34.050261230349946,34.69889591797442,41.70288281141495,18.057877962865383,Engineer
547,dentisit,30.618621784789724,11.785113019775793,38.490017945975055,50.51814855409226,40.824829046386306,38.72983346207417,35.35533905932738,56.04485383178051,96.22504486493763,41.66666666666667,Dentist
548,DOCTAR,86.60254037844388,33.333333333333336,54.433105395181734,10.206207261596576,67.35753140545636,18.257418583505537,33.333333333333336,67.93662204867576,40.824829046386306,58.92556509887896,Doctor
549,docture,80.1783725737273,30.860669992418384,62.9940788348712,37.79644730092272,53.45224838248488,50.70925528371099,46.29100498862757,62.897090203315095,50.395263067896956,32.73268353539886,Doctor
